RBD,NOM_RBD,NOM_COM_RBD,lon,lat,Zona
442,ESCUELA VICTOR MANUEL SANCHEZ CABANAS,TIERRA AMARILLA,-70.265616,-27.47971,Norte Chico
444,ESCUELA LUIS URIBE ORREGO,TIERRA AMARILLA,-70.264992,-27.4918654,Norte Chico
445,ESCUELA PAUL HARRIS,TIERRA AMARILLA,-70.2649623,-27.503125,Norte Chico
446,ESCUELA AMOLANAS,TIERRA AMARILLA,-70.2705546,-27.5415419,Norte Chico
447,ESCUELA SAN ANTONIO,TIERRA AMARILLA,-70.2615734,-27.46609,Norte Chico
448,LICEO PEDRO TRONCOSO MACHUCA,VALLENAR,-70.75768,-28.576301,Norte Chico
449,LICEO JOSE SANTOS OSSA,VALLENAR,-70.7523136,-28.5807491,Norte Chico
450,ESCUELA HERMANOS CARRERA,VALLENAR,-70.7622652,-28.5696335,Norte Chico
452,ESCUELA GABRIELA MISTRAL,VALLENAR,-70.7663563,-28.5683209,Norte Chico
453,ESCUELA IGNACIO CARRERA PINTO,VALLENAR,-70.7576543,-28.5754381,Norte Chico
454,ESCUELA GREGORIO CASTILLO MAR�N,VALLENAR,-70.7523783,-28.5891135,Norte Chico
455,ESCUELA REPUBLICA DE LOS E.E.U.U.,VALLENAR,-70.7477361,-28.584083,Norte Chico
458,ESCUELA ARTURO PEREZ CANTO,VALLENAR,-70.7423431,-28.5807835,Norte Chico
459,ESCUELA BASICA ESPANA,VALLENAR,-70.7590278,-28.5791692,Norte Chico
461,ESCUELA LUIS CRUZ MARTINEZ,VALLENAR,-70.76039,-28.569244,Norte Chico
462,ESCUELA JOSE CAROCA LAFLOR,VALLENAR,-70.7387581,-28.5825011,Norte Chico
463,ESCUELA BASICA ROBERTO CUADRA ALQUINTA,VALLENAR,-73.1498323,-36.9003996,Zona Sur
464,ESCUELA BASICA GUALBERTO KONG FERNANDEZ,VALLENAR,-70.7590278,-28.5791692,Norte Chico
467,ESCUELA HERNAN ARAVENA CONTRERAS,VALLENAR,-70.7590278,-28.5791692,Norte Chico
468,ESCUELA BASICA IGNACIO FRANCO GALLO,VALLENAR,-70.7025174,-28.6225405,Norte Chico
469,ESCUELA BASICA JUSTINO LEIVA AMOR,VALLENAR,-70.6960293,-28.6447301,Norte Chico
471,ESCUELA BASICA SARA BEMBOW VILLEGAS,VALLENAR,-70.7920818,-28.5937427,Norte Chico
476,ESCUELA BASICA SOR TERESA DE LOS ANDES,VALLENAR,-70.8359488,-28.5612805,Norte Chico
478,LICEO SANTA MARTA,VALLENAR,-70.7554289,-28.5766816,Norte Chico
479,LICEO SAN FRANCISCO,VALLENAR,-70.76588,-28.574219,Norte Chico
481,ESCUELA BASICA ALEJANDRO NOEMI HUERTA,FREIRINA,-71.0802129,-28.5092183,Norte Chico
482,ESCUELA FORTUNATO SOZA RODRIGUEZ,FREIRINA,-71.0795967,-28.512094,Norte Chico
483,ESCUELA SAMUEL E. CASTILLO LOPEZ,FREIRINA,-71.0795967,-28.512094,Norte Chico
484,ESCUELA DE MAITENCILLO,FREIRINA,-70.923635,-28.5312421,Norte Chico
485,ESCUELA BASICA YERBAS BUENAS,VALLENAR,-70.7541704,-28.5886482,Norte Chico
486,LICEO JAPON,HUASCO,-71.2134633,-28.4640478,Norte Chico
487,ESCUELA BASICA JOSE MIGUEL CARRERA,HUASCO,-71.2192,-28.4664,Norte Chico
489,ESCUELA EL OLIVAR,HUASCO,-71.1735781,-28.4773713,Norte Chico
490,ESCUELA PABLO NERUDA,HUASCO,-70.7622208,-28.5761253,Norte Chico
492,COLEGIO PARTICULAR ENGLISH COLLEGE,HUASCO,-71.227845,-28.462969,Norte Chico
493,EDUCADOR ARTURO ALVEAR RAMOS,ALTO DEL CARMEN,-70.4861577,-28.7592098,Norte Chico
495,ESCUELA AGLADE MARIN VARGAS,ALTO DEL CARMEN,-70.1538583,-28.9735031,Norte Chico
496,ESCUELA DE CHOLLAY,ALTO DEL CARMEN,-70.152365,-28.9981789,Norte Chico
497,ESCUELA DE LA PAMPA,ALTO DEL CARMEN,-70.215289,-28.9728404,Norte Chico
498,ESCUELA ALGARROBILLA,ALTO DEL CARMEN,-70.4867155,-28.7595987,Norte Chico
499,ESCUELA RICARDO CAMPILLAY CONTRERAS,ALTO DEL CARMEN,-70.4867155,-28.7595987,Norte Chico
500,ESCUELA BASICA RURAL EL TAMBO,ALTO DEL CARMEN,-84.1799675,39.7393,Norte Grande
502,ESCUELA DE LAS MARQUESAS,ALTO DEL CARMEN,-70.3720707,-28.8177135,Norte Chico
503,ESCUELA DE LAS BREAS,ALTO DEL CARMEN,-70.4606217,-29.0985547,Norte Chico
504,ESCUELA GABRIELA MISTRAL,ALTO DEL CARMEN,-91.8253672,18.6488526,Norte Grande
506,ESCUELA DE LOS PERALES,ALTO DEL CARMEN,-70.3099927,-28.8494399,Norte Chico
508,ESCUELA DE CHIGUINTO,ALTO DEL CARMEN,-70.3470338,-28.8272969,Norte Chico
509,ESC.BASICA ALDECIRA ALVAREZ A.,ALTO DEL CARMEN,-84.1799675,39.7393,Norte Grande
514,ESCUELA DE EL CORRAL,ALTO DEL CARMEN,-70.4868018,-28.7596645,Norte Chico
516,LICEO GABRIELA MISTRAL DE LA SERENA,LA SERENA,-71.2452385,-29.9034799,Norte Chico
517,LICEO GREGORIO CORDOVEZ,LA SERENA,-71.2436273,-29.9026466,Norte Chico
518,LICEO TECNICO MARTA BRUNET,LA SERENA,-71.2537259,-29.9061073,Norte Chico
519,COLEGIO ARTURO PRAT CHACON,LA SERENA,-71.240488,-29.878442,Norte Chico
521,COLEGIO VICTOR DOMINGO SILVA,LA SERENA,-71.2506128,-29.9318276,Norte Chico
522,COLEGIO JAVIERA CARRERA,LA SERENA,-71.2551321,-29.9060532,Norte Chico
523,ESCUELA ALONSO DE ERCILLA,LA SERENA,-71.2472897,-29.8755648,Norte Chico
525,COLEGIO JAPON,LA SERENA,-71.2463443,-29.9067339,Norte Chico
526,COLEGIO JOSE MANUEL BALMACEDA,LA SERENA,-71.2515179,-29.9200334,Norte Chico
527,COLEGIO HEROES DE LA CONCEPCION,LA SERENA,-71.2553307,-29.9070736,Norte Chico
528,ESCUELA GERMAN RIESCO,LA SERENA,-71.244916,-29.9066073,Norte Chico
530,COLEGIO GABRIEL GONZALEZ VIDELA,LA SERENA,-71.2530787,-29.8977809,Norte Chico
531,COLEGIO PEDRO AGUIRRE CERDA,LA SERENA,-71.220617,-29.9128895,Norte Chico
532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,LA SERENA,-71.2445476,-29.9043383,Norte Chico
533,COLEGIO DARIO SALAS,LA SERENA,-71.2432403,-29.8737525,Norte Chico
534,COLEGIO VILLA SAN BARTOLOME,LA SERENA,-71.2366656,-29.8868104,Norte Chico
535,COLEGIO JOSE MIGUEL CARRERA,LA SERENA,-71.2633692,-29.9428094,Norte Chico
536,COLEGIO BERNARDA MORIN,LA SERENA,-71.2291785,-29.9106927,Norte Chico
539,COLEGIO DE ALGARROBITO,LA SERENA,-71.1474331,-29.9398312,Norte Chico
540,ESCUELA DE ISLON,LA SERENA,-71.1857485,-29.8972901,Norte Chico
542,ESCUELA DE LAMBERT,LA SERENA,-71.1190143,-29.843031,Norte Chico
543,COLEGIO ALTOVALSOL,LA SERENA,-71.1210928,-29.9424409,Norte Chico
546,COLEGIO COQUIMBITO,LA SERENA,-71.1494118,-29.9144644,Norte Chico
548,ESCUELA DE COLONIA ALFALFARES,LA SERENA,-71.2342726,-29.9044936,Norte Chico
549,ESCUELA DE LOS CORRALES,LA SERENA,-71.2493953,-29.9129791,Norte Chico
550,ESCUELA DE ALMIRANTE LATORRE,LA SERENA,-71.220617,-29.9128895,Norte Chico
551,ESCUELA DE LAS ROJAS,LA SERENA,-71.2551193,-29.9142495,Norte Chico
552,ESCUELA DE CHACAY ALTO,LA SERENA,-71.2359609,-29.8863818,Norte Chico
554,ESCUELA DE PELICANA,LA SERENA,-71.2281433,-29.8811028,Norte Chico
556,ESCUELA DE ROMERO,LA SERENA,-71.2296082,-29.8779104,Norte Chico
557,ESCUELA DE SATURNO,LA SERENA,-71.0894807,-29.9736425,Norte Chico
558,COLEGIO PUNTA DE TEATINOS,LA SERENA,-71.2800643,-29.8160982,Norte Chico
560,COLEGIO QUEBRADA DE TALCA,LA SERENA,-71.0291205,-30.0046376,Norte Chico
561,COLEGIO EL ROMERAL,LA SERENA,-71.2501463,-29.923288,Norte Chico
562,COLEGIO CALETA SAN PEDRO,LA SERENA,-71.2709418,-29.8788609,Norte Chico
563,COLEGIO LA LAJA,LA SERENA,-71.2107926,-29.9255673,Norte Chico
564,COLEGIO LA ESTRELLA,LA SERENA,-71.2379875,-29.8873492,Norte Chico
565,COLEGIO PARTICULAR ADVENTISTA MARANATA,LA SERENA,-71.2758858,-29.9350041,Norte Chico
566,COLEGIO ISABEL RIQUELME,LA SERENA,-71.22513,-29.88327,Norte Chico
567,COLEGIO SAN FRANCISCO COLL,LA SERENA,-71.2459017,-29.8789421,Norte Chico
568,COLEGIO SAN ANTONIO,LA SERENA,-71.2494195,-29.9045735,Norte Chico
570,COLEGIO ELENA BETTINI,LA SERENA,-71.253497,-29.908244,Norte Chico
573,ESCUELA PARTICULAR TERESA VIDELA DE G,LA SERENA,-71.2568527,-29.9244957,Norte Chico
574,ESCUELA  INDUSTRIAL SALESIANA SAN RAMON,LA SERENA,-71.251373,-29.909645,Norte Chico
575,COLEGIO PROVIDENCIA,LA SERENA,-71.2410073,-29.9020301,Norte Chico
578,LICEO IGNACIO CARRERA PINTO,LA SERENA,-71.2459322,-29.9019378,Norte Chico
579,COLEGIO SEMINARIO CONCILIAR,LA SERENA,-71.2432507,-29.904992,Norte Chico
580,COLEGIO GERONIMO RENDIC,LA SERENA,-71.243276,-29.904211,Norte Chico
581,ESCUELA EXPERIMENTAL DE MUSICA JORGE PE�A HEN,LA SERENA,-71.2539182,-29.927354,Norte Chico
582,COLEGIO ANDRES BELLO,LA SERENA,-71.2713165,-29.8763923,Norte Chico
583,COLEGIO SAGRADOS CORAZONES,LA SERENA,-71.2472613,-29.9042861,Norte Chico
585,COLEGIO THE INTERNATIONAL SCHOOL,LA SERENA,-71.2315915,-29.9502814,Norte Chico
587,COLEGIO SERENA,LA SERENA,-71.24928,-29.91571,Norte Chico
589,COLEGIO SANTO DOMINGO,LA SERENA,-71.2499138,-29.9216725,Norte Chico
590,COLEGIO PARTICULAR SAN JOSE,LA SERENA,-71.252236,-29.899059,Norte Chico
591,COLEGIO INGLES CATOLICO,LA SERENA,-71.2555124,-29.9172855,Norte Chico
594,COLEGIO FRANCISCO DE AGUIRRE,LA SERENA,-71.2561378,-29.9412811,Norte Chico
597,ESCUELA BASICA PEDRO PABLO MUNOZ,LA HIGUERA,-71.2024167,-29.5112351,Norte Chico
598,ESCUELA DE PUNTA DE CHOROS,LA HIGUERA,-71.2024167,-29.5112351,Norte Chico
599,ESCUELA JOSE SANTOS OSSA,LA HIGUERA,-84.396285,33.7756178,Norte Grande
602,ESCUELA BASICA CARLOS CONDELL,LA HIGUERA,-70.7002793,-33.4612779,Zona Central
604,ESCUELA DE PUNTA COLORADA,LA HIGUERA,-71.0168839,-29.3531311,Norte Chico
606,ESCUELA BASICA SAN ANDRES,LA HIGUERA,-84.1799675,39.7393,Norte Grande
608,ESCUELA DE LOS CHOROS,LA HIGUERA,-71.2024167,-29.5112351,Norte Chico
609,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,COQUIMBO,-71.3400478,-29.960493,Norte Chico
610,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,COQUIMBO,-71.347951,-29.966107,Norte Chico
611,LICEO DIEGO PORTALES,COQUIMBO,-71.3368072,-29.9531517,Norte Chico
612,ESCUELA GUILLERMO CERECEDA,COQUIMBO,-71.3256128,-29.9718223,Norte Chico
613,COLEGIO DE ARTES CLAUDIO ARRAU,COQUIMBO,-71.3382034,-29.9613087,Norte Chico
614,ESCUELA PRESIDENTE ANIBAL PINTO,COQUIMBO,-71.340089,-29.956137,Norte Chico
615,ESCUELA COQUIMBO,COQUIMBO,-71.3364294,-29.9543361,Norte Chico
616,ESCUELA CARDENAL JOSE MARIA CARO,COQUIMBO,-71.3390977,-29.967864,Norte Chico
617,COLEGIO SANTA CECILIA,COQUIMBO,-71.343339,-29.953624,Norte Chico
618,ESCUELA SANTO TOMAS DE AQUINO,COQUIMBO,-71.254001,-29.9619334,Norte Chico
620,ESCUELA JOSE ALFARO ALFARO,COQUIMBO,-71.2613883,-29.9572632,Norte Chico
621,ESCUELA BASICA MARIO MUNOZ SILVA,COQUIMBO,-71.3276475,-29.9673296,Norte Chico
625,ESCUELA TOMASA OLIVARES CAAMANO,COQUIMBO,-71.34881,-29.96144,Norte Chico
626,ESCUELA BASICA DAVID LEON TAPIA,COQUIMBO,-71.3256128,-29.9718223,Norte Chico
628,ESCUELA DE PENUELAS,COQUIMBO,-71.2959471,-29.9515556,Norte Chico
629,COLEGIO PABLO NERUDA,COQUIMBO,-71.2522961,-30.0510374,Norte Chico
630,COLEGIO LA HERRADURA,COQUIMBO,-71.3614256,-29.9858473,Norte Chico
631,ESCUELA SAN RAFAEL,COQUIMBO,-71.2568478,-30.0107022,Norte Chico
632,ESCUELA BASICA MANUEL DE SALAS,COQUIMBO,-71.4294571,-30.2003522,Norte Chico
634,ESCUELA DE HUACHALALUME,COQUIMBO,-71.3256128,-29.9718223,Norte Chico
635,ESCUELA DE TOTORALILLO,COQUIMBO,-71.3642624,-30.0623068,Norte Chico
637,ESCUELA LUCILA GODOY ALCAYAGA,COQUIMBO,-71.2991172,-29.9736471,Norte Chico
638,ESCUELA DE CAMARONES,COQUIMBO,-71.3256128,-29.9718223,Norte Chico
639,ESCUELA DE LAS BARRANCAS,COQUIMBO,-71.2691451,-30.2070814,Norte Chico
640,ESCUELA DE EL MOLLACO,COQUIMBO,-71.2447571,-29.908791,Norte Chico
641,ESCUELA DE LAS CARDAS,COQUIMBO,-71.2546471,-30.2814695,Norte Chico
642,ESCUELA DE EL PENON,COQUIMBO,-71.3256128,-29.9718223,Norte Chico
643,ESCUELA DE TAMBILLOS,COQUIMBO,-71.2239923,-30.1971196,Norte Chico
644,ESCUELA DE PUERTO ALDEA,COQUIMBO,-71.6091814,-30.2923455,Norte Chico
645,ESCUELA DE EL TANGUE,COQUIMBO,-71.6091814,-30.2923455,Norte Chico
646,COLEGIO BERNARDO O�HIGGINS,COQUIMBO,-71.337638,-29.960719,Norte Chico
647,COLEGIO MANUEL MONTT,COQUIMBO,-71.3351425,-29.9998685,Norte Chico
648,COLEGIO SANTA MARTA,COQUIMBO,-71.3478312,-29.9614444,Norte Chico
649,COLEGIO PARTICULAR GABRIELA MISTRAL,COQUIMBO,-71.3396597,-29.9636044,Norte Chico
650,ESCUELA PARTICULAR METODISTA,COQUIMBO,-71.3436901,-29.9576411,Norte Chico
655,COLEGIO PARTICULAR SAN IGNACIO,COQUIMBO,-71.3346302,-29.9882489,Norte Chico
656,LICEO PEDRO REGALADO S. VIDELA O.,ANDACOLLO,-71.0802991,-30.2323445,Norte Chico
657,ESCUELA LUIS CRUZ MARTINEZ,ANDACOLLO,-71.0800932,-30.231313,Norte Chico
658,ESCUELA PATRICIO LYNCH,ANDACOLLO,-71.0811457,-30.2461903,Norte Chico
659,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,ANDACOLLO,-71.0836204,-30.251752,Norte Chico
661,ESCUELA LUIS AMENABAR OSSA,ANDACOLLO,-71.175174,-30.1692982,Norte Chico
662,ESCUELA DE MAITENCILLO,ANDACOLLO,-71.1067698,-30.1686822,Norte Chico
664,COLEGIO PARROQUIAL DE ANDACOLLO,ANDACOLLO,-71.0853334,-30.232196,Norte Chico
665,LICEO CARLOS ROBERTO MONDACA CORTES,VICU�A,-70.7093083,-30.0336353,Norte Chico
666,ESCUELA BASICA LUCILA GODOY ALCAYAGA,VICU�A,-70.7113206,-30.0351764,Norte Chico
668,ESCUELA EDMUNDO VIDAL CARDENAS,VICU�A,-84.1799675,39.7393,Norte Grande
669,ESCUELA NEFTALI REYES,VICU�A,-70.7080736,-30.0326781,Norte Chico
671,ESCUELA RIOS DE ELQUI,VICU�A,-70.5611582,-29.9800225,Norte Chico
672,ESCUELA DE DIAGUITAS JUAN TORRES M.,VICU�A,-70.62803,-30.0200804,Norte Chico
673,ESCUELA JOSE ABELARDO NUNEZ,VICU�A,-70.6645824,-33.5607809,Zona Central
676,ESCUELA DE SAN CARLOS,VICU�A,-99.1288361,19.4330358,Norte Grande
678,ESCUELA AMELIA BARAHONA MUJICA,VICU�A,-75.7506114,39.6779504,Norte Grande
680,ESCUELA FEDERICO BARNES PAYNE,VICU�A,-70.9725521,-29.9651247,Norte Chico
681,ESCUELA DE EL ARENAL,VICU�A,-100.203221,25.7342215,Norte Grande
682,ESCUELA DAGOBERTO CAMPOS NUNEZ,VICU�A,-117.1111943,32.4567064,Norte Grande
683,ESCUELA DE LA CALERA,VICU�A,-71.2085089,-32.7854799,Zona Central
686,ESCUELA B�SICA MARIO AQUILES RODRIGUEZ,PAIGUANO,-70.4857368,-30.1822208,Norte Chico
687,ESCUELA DE HUANTA,VICU�A,-74.2617655,-12.9235915,Norte Grande
688,ESCUELA DE CHAPILCA,VICU�A,-70.5211573,-29.891967,Norte Chico
689,ESCUELA DE VARILLAR,VICU�A,-70.5611582,-29.9800225,Norte Chico
690,COLEGIO ANTONIO VARAS,VICU�A,-70.7080229,-30.0326963,Norte Chico
691,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,PAIGUANO,-70.5171813,-30.0273209,Norte Chico
692,ESCUELA JERONIMO GODOY VILLANUEVA,PAIGUANO,-70.5171813,-30.0273209,Norte Chico
693,ESCUELA MUNICIPAL QUEBRADA DE PAIHUANO,PAIGUANO,-70.5171813,-30.0273209,Norte Chico
694,ESCUELA GABRIELA MISTRAL,PAIGUANO,-70.4941657,-30.0930266,Norte Chico
695,ESCUELA MUNICIPAL TRES CRUCES,PAIGUANO,-70.51672,-30.0278477,Norte Chico
696,ESCUELA MUNICIPAL LA ORTIGA,PAIGUANO,-70.5171813,-30.0273209,Norte Chico
697,ESCUELA MUNICIPAL ALCOHUAZ,PAIGUANO,-70.4942587,-30.2315642,Norte Chico
699,ESCUELA MARIA ISABEL PERALTA P.,PAIGUANO,-70.5171813,-30.0273209,Norte Chico
701,LICEO ESTELA AVILA DE PERRY,OVALLE,-71.2053598,-30.6035349,Norte Chico
704,LICEO ALEJANDRO ALVAREZ JOFRE,OVALLE,-71.2037119,-30.6024596,Norte Chico
705,LICEO POLITECNICO DE OVALLE,OVALLE,-71.2056578,-30.5990374,Norte Chico
706,COLEGIO FRAY JORGE,OVALLE,-71.2016615,-30.6065447,Norte Chico
707,ESCUELA BASICA HELENE LANG,OVALLE,-71.2037064,-30.6052863,Norte Chico
708,ESCUELA ANTONIO TIRADO LANAS,OVALLE,-71.1911289,-30.6021351,Norte Chico
709,ESCUELA BASICA OSCAR ARAYA MOLINA,OVALLE,-71.1979874,-30.5906044,Norte Chico
710,ESCUELA BASICA JOSE TOMAS OVALLE B.,OVALLE,-71.1969882,-30.604304,Norte Chico
711,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,OVALLE,-71.1901242,-30.5971599,Norte Chico
712,ESCUELA B�SICA ARTURO ALESSANDRI PALMA,OVALLE,-71.2086101,-30.6058164,Norte Chico
713,ESCUELA ARTURO VILLALON SIEULANNE,OVALLE,-71.1979874,-30.5906044,Norte Chico
714,ESCUELA BASICA VISTA HERMOSA,OVALLE,-71.1933934,-30.5932275,Norte Chico
715,ESCUELA BASICA BERNARDO O�HIGGINS RIQUELME,OVALLE,-71.2385742,-30.6440335,Norte Chico
716,ESC.PADRE JOSEPH BENEDIKT STEGMEIER,OVALLE,-71.1882966,-30.6013218,Norte Chico
718,ESCUELA MARCOS MACUADA OGALDE,OVALLE,-71.19545,-30.5981,Norte Chico
721,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ,OVALLE,-71.1832289,-30.5916059,Norte Chico
722,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,OVALLE,-103.6973714,19.2476156,Norte Grande
723,ESCUELA VILLORRIO EL TALHUEN,OVALLE,-71.2760293,-30.5619033,Norte Chico
724,ESCUELA BASICA CALETA EL MAITEN,OVALLE,-71.1933934,-30.5932275,Norte Chico
725,ESCUELA EL CRISOL,OVALLE,-71.2159582,-30.6265513,Norte Chico
726,ESCUELA QUEBRADA SECA DE SOTAQUI,OVALLE,-71.0545657,-30.6168466,Norte Chico
728,ESCUELA EL ALGARROBO,OVALLE,-71.4638251,-30.6292895,Norte Chico
729,ESCUELA BASICA LOS OLIVOS,OVALLE,-71.166038,-30.5454607,Norte Chico
731,ESCUELA EL TRAPICHE,OVALLE,-71.3288596,-30.6298304,Norte Chico
733,ESCUELA PADRE DAMIAN HEREDIA,OVALLE,-71.1878601,-30.5792492,Norte Chico
735,ESCUELA LA QUIROGA,OVALLE,-71.2152948,-30.6105609,Norte Chico
736,ESCUELA BASICA LOS SOSSAS,OVALLE,-71.2037064,-30.6052863,Norte Chico
737,ESCUELA BASICA VALENTIN LETELIER,OVALLE,-84.1799675,39.7393,Norte Grande
740,ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS,OVALLE,-71.1920384,-30.6016491,Norte Chico
743,ESCUELA CARACHILLA,OVALLE,-71.2171978,-30.6120589,Norte Chico
744,ESCUELA ORURO,OVALLE,-71.2061739,-30.6035584,Norte Chico
745,ESCUELA LA HIGUERA DE PALOMA,OVALLE,-71.1912766,-30.5995326,Norte Chico
746,ESCUELA EL SAUCE,OVALLE,-90.4900701,14.6582945,Norte Grande
747,ESCUELA CERRO TAMAYA,OVALLE,-71.4082577,-30.5797186,Norte Chico
749,ESCUELA TRANQUE RECOLETA,OVALLE,-71.1490478,-30.4987288,Norte Chico
750,ESCUELA ELVIRA DEL CARMEN OCHOA  AVILES,OVALLE,-71.166038,-30.5454607,Norte Chico
752,ESCUELA VALLE HERMOSO,OVALLE,-70.5316958,-33.4707805,Zona Central
753,ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL,OVALLE,-71.1969882,-30.604304,Norte Chico
754,ESCUELA LA ARAUCANA,OVALLE,-71.1992142,-30.6011868,Norte Chico
755,ESCUELA CANELILLA,OVALLE,-71.1107508,-30.5684339,Norte Chico
756,ESCUELA SANTA CATALINA,OVALLE,-71.1962912,-30.6067749,Norte Chico
757,ESCUELA BASICA EL GUINDO,OVALLE,-71.107719,-30.643357,Norte Chico
758,ESCUELA CORDILLERA,OVALLE,-71.2042969,-30.6052021,Norte Chico
759,ESCUELA BASICA GASPAR CABRALES,OVALLE,-84.1799675,39.7393,Norte Grande
760,ESCUELA LAS LOMAS DE PUNILLA,OVALLE,-71.1969882,-30.604304,Norte Chico
762,ESCUELA CALETA EL TORO,OVALLE,-71.1979874,-30.5906044,Norte Chico
763,COLEGIO SAN JUAN BAUTISTA,OVALLE,-71.2037048,-30.5991897,Norte Chico
766,COLEGIO SANTA MARIA EUFRASIA,OVALLE,-71.1932412,-30.5967333,Norte Chico
767,COLEGIO PARTICULAR GABRIELA MISTRAL,OVALLE,-71.1996076,-30.6019888,Norte Chico
768,COLEGIO LA PROVIDENCIA,OVALLE,-71.1963009,-30.6035372,Norte Chico
769,COLEGIO SAN VIATOR,OVALLE,-71.1925839,-30.6010878,Norte Chico
770,COLEGIO AMALIA ERRAZURIZ,OVALLE,-71.2171978,-30.6120589,Norte Chico
771,ESCUELA PARTICULAR EL ARRAYAN,OVALLE,-84.1799675,39.7393,Norte Grande
772,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN,OVALLE,-71.1878601,-30.5792492,Norte Chico
773,ESCUELA SAMO ALTO,RIO HURTADO,-70.9466005,-30.4094203,Norte Chico
774,COLEGIO PICHASCA,RIO HURTADO,-70.8704987,-30.3942132,Norte Chico
775,ESCUELA BASICA DE FUNDINA,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
776,ES.BAS.SAN PEDRO DE RIO HURTADO,RIO HURTADO,-70.8860769,-30.4038834,Norte Chico
777,ESC.BASICA  HIJOS DE EL CHANAR,RIO HURTADO,-71.1551406,-30.2922789,Norte Chico
778,ESCUELA BASICA LAS BREAS,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
780,ESCUELA BASICA TABAQUEROS,RIO HURTADO,-71.0302824,-30.4740649,Norte Chico
783,ESCUELA DOCTOR JOSE LUIS ARRANO,ANDACOLLO,-71.1551406,-30.2922789,Norte Chico
784,ESCUELA BASICA  HUAMPULLA,RIO HURTADO,-71.1551406,-30.2922789,Norte Chico
785,ESCUELA BASICA LOS MAITENES DE SAMO ALTO,RIO HURTADO,-71.1551406,-30.2922789,Norte Chico
786,ESCUELA BASICA  LA HUERTA,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
787,ESCUELA BASICA MORRILLOS,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
788,ESCUELA BASICA VADO DE MORRILLOS,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
789,ESCUELA EL ESPINAL DE RIO HURTADO,RIO HURTADO,-70.8198556,-30.5093344,Norte Chico
790,ESCUELA BASICA EL ROMERAL,RIO HURTADO,-70.8198556,-30.5093344,Norte Chico
792,ESCUELA BASICA  ESTANCIA EL SAUCE,RIO HURTADO,-70.8704987,-30.3942132,Norte Chico
793,ESCUELA BASICA DE  SERON,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
795,ESC.BASICA DOMINGO SANTA MARIA GONZALEZ,ANDACOLLO,-71.1281276,-30.3694196,Norte Chico
797,ESCUELA LOS MAITENES DE SERON,RIO HURTADO,-70.6706682,-30.2777693,Norte Chico
798,ESCUELA EL PALQUI,MONTE PATRIA,-70.9440653,-30.7699995,Norte Chico
799,COLEGIO REPUBLICA DE CHILE,MONTE PATRIA,-70.9578732,-30.6938118,Norte Chico
800,ESCUELA HUATULAME,MONTE PATRIA,-70.9815058,-30.8398253,Norte Chico
802,LICEO PRESIDENTE EDUARDO FREI MONTALVA,MONTE PATRIA,-70.9590542,-30.6968274,Norte Chico
803,ESC.CONCENTRACION FRONTERIZA DE TULAHUEN,MONTE PATRIA,-70.771104,-30.963008,Norte Chico
804,ESCUELA BASICA WENCESLAO VARGAS,MONTE PATRIA,-70.9610949,-30.6916433,Norte Chico
805,ESCUELA EL MAQUI,MONTE PATRIA,-70.6537102,-30.8306907,Norte Chico
806,ESCUELA FRONTERA LAS RAMADAS,MONTE PATRIA,-70.5749833,-31.0290735,Norte Chico
807,ESCUELA EL MAITEN,MONTE PATRIA,-70.771104,-30.963008,Norte Chico
809,ESCUELA DE HUANILLA,MONTE PATRIA,-71.044563,-30.7616385,Norte Chico
810,ESCUELA CENTRAL HIDROELECTRICA LOS MOLLE,MONTE PATRIA,-70.6864232,-30.7640494,Norte Chico
812,ESCUELA SOL DE LAS PRADERAS,MONTE PATRIA,-70.7265731,-30.7556184,Norte Chico
813,ESCUELA BASICA LA UNION,MONTE PATRIA,-70.9578732,-30.6938118,Norte Chico
814,ESCUELA BASICA EL TAYAN,MONTE PATRIA,-70.9578732,-30.6938118,Norte Chico
816,ESCUELA GUSTAVO CONTRERAS CASTRO,MONTE PATRIA,-70.9610949,-30.6916433,Norte Chico
817,ESCUELA NUEVA ESPERANZA DE PEJERREYES,MONTE PATRIA,-70.9608512,-30.6906401,Norte Chico
818,ESCUELA LOS CLONQUIS,MONTE PATRIA,-70.9578732,-30.6938118,Norte Chico
819,ESCUELA BUENAVENTURA,MONTE PATRIA,-70.9578732,-30.6938118,Norte Chico
